Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.5705819725990295	Loss_std:0.0
Iteration:5400	Loss_mean:0.02079664622200653	Loss_std:0.01766763545746996
Iteration:5500	Loss_mean:0.01636874227784574	Loss_std:0.01254794433397892
Iteration:5600	Loss_mean:0.014601655695587397	Loss_std:0.010381255900241231
Iteration:5700	Loss_mean:0.014306834699818865	Loss_std:0.009144421712391847
Iteration:5800	Loss_mean:0.01312025920022279	Loss_std:0.008854545946533537
Iteration:5900	Loss_mean:0.013770360627677291	Loss_std:0.010366870149247037
Iteration:6000	Loss_mean:0.012191985835088417	Loss_std:0.00722923341141472
Iteration:6100	Loss_mean:0.011473770844750106	Loss_std:0.005898407488263562
Iteration:6200	Loss_mean:0.011681265635415912	Loss_std:0.006947209452827532
Iteration:6300	Loss_mean:0.012647471369709819	Loss_std:0.00852884970594487
Iteration:6400	Loss_mean:0.011999644816387444	Loss_std:0.00609322136996228
Iteration:6500	Loss_mean:0.011268883373122662	Loss_std:0.006903736139390105
Iteration:6600	Loss_mean:0.01231447723461315	Loss_std:0.0074777586374539
Iteration:6700	Loss_mean:0.011839902978390455	Loss_std:0.006996015430334968
Iteration:6800	Loss_mean:0.011252565570175647	Loss_std:0.005224297268467206
Iteration:6900	Loss_mean:0.011976510006934404	Loss_std:0.006743459172908787
Iteration:7000	Loss_mean:0.010596947150770576	Loss_std:0.005248769911053898
Iteration:7100	Loss_mean:0.011450144473928957	Loss_std:0.006918523857995641
Iteration:7200	Loss_mean:0.009053101453464479	Loss_std:0.004281633956822265
Iteration:7300	Loss_mean:0.010052968766540289	Loss_std:0.00636711510040588
Iteration:7400	Loss_mean:0.010051493872888386	Loss_std:0.005389282579150943
Iteration:7500	Loss_mean:0.010045244691427797	Loss_std:0.006685593876234035
Iteration:7600	Loss_mean:0.01039109644247219	Loss_std:0.005789963723480303
Iteration:7700	Loss_mean:0.009665203482145444	Loss_std:0.004785277897728364
Iteration:7800	Loss_mean:0.010435209402348846	Loss_std:0.005946002359386624
Iteration:7900	Loss_mean:0.009529607651056721	Loss_std:0.004940809644583734
Iteration:8000	Loss_mean:0.009964470842387527	Loss_std:0.004678353728940959
Iteration:8100	Loss_mean:0.010679897787049412	Loss_std:0.006248412888687192
Iteration:8200	Loss_mean:0.009928550547920167	Loss_std:0.004611112541286773
Iteration:8300	Loss_mean:0.010210116107482464	Loss_std:0.006848186503916891
Iteration:8400	Loss_mean:0.009082742671016603	Loss_std:0.004065797316527146
Iteration:8500	Loss_mean:0.009188862896990032	Loss_std:0.00493054137614285
Iteration:8600	Loss_mean:0.00891530563007109	Loss_std:0.004507354479870977
Iteration:8700	Loss_mean:0.010191245106980204	Loss_std:0.00525795023610881
Iteration:8800	Loss_mean:0.00961247558821924	Loss_std:0.005934276781605255
Iteration:8900	Loss_mean:0.00996943270554766	Loss_std:0.004694388796844998
Iteration:9000	Loss_mean:0.009625146922189742	Loss_std:0.004704115930110529
Iteration:9100	Loss_mean:0.009140657684765756	Loss_std:0.004532166061335446
Iteration:9200	Loss_mean:0.009882323523052038	Loss_std:0.004907726295249884
Iteration:9300	Loss_mean:0.009221993312239647	Loss_std:0.004441289137003784
Iteration:9400	Loss_mean:0.009349377800244838	Loss_std:0.004539624240206157
Iteration:9500	Loss_mean:0.009710830827243626	Loss_std:0.005408628289115827
Iteration:9600	Loss_mean:0.009447741120820865	Loss_std:0.004886116677966296
Iteration:9700	Loss_mean:0.0096013275696896	Loss_std:0.005551222760170199
Iteration:9800	Loss_mean:0.009274163981899619	Loss_std:0.0049798979415226
Iteration:9900	Loss_mean:0.008705430324189365	Loss_std:0.004159251359783811
Iteration:10000	Loss_mean:0.009436517645372077	Loss_std:0.005553285550407537
Iteration:10100	Loss_mean:0.009255205241497606	Loss_std:0.0042561274312944795
Iteration:10200	Loss_mean:0.009124439263250678	Loss_std:0.0050554341118428416
Iteration:10300	Loss_mean:0.008426581835374236	Loss_std:0.003980150977252461
Iteration:10400	Loss_mean:0.00915003609494306	Loss_std:0.004420807633382933
Iteration:10500	Loss_mean:0.009706608829437755	Loss_std:0.005466605372372709
Iteration:10600	Loss_mean:0.0087785878428258	Loss_std:0.004509557745757777
Iteration:10700	Loss_mean:0.008598779868334532	Loss_std:0.004560384469418943
Iteration:10800	Loss_mean:0.00888509097509086	Loss_std:0.0037724248160797714
Iteration:10900	Loss_mean:0.008849126908462495	Loss_std:0.004256509875208281
Iteration:11000	Loss_mean:0.008666459007654339	Loss_std:0.004501578859521951
Iteration:11100	Loss_mean:0.008943536418955773	Loss_std:0.00405149098470074
Iteration:11200	Loss_mean:0.008719619194162078	Loss_std:0.003997728216597482
Iteration:11300	Loss_mean:0.008810964534641244	Loss_std:0.0043429764969873845
Iteration:11400	Loss_mean:0.008951733296271414	Loss_std:0.003822850712786955
Iteration:11500	Loss_mean:0.009529631945770233	Loss_std:0.005049558050301049
Iteration:11600	Loss_mean:0.009603786407969892	Loss_std:0.0040662675205768856
Iteration:11700	Loss_mean:0.008029816078487784	Loss_std:0.004217667667504119
Iteration:11800	Loss_mean:0.008761852694442495	Loss_std:0.004161613128216433
Iteration:11900	Loss_mean:0.009794439922552555	Loss_std:0.004482145209931565
Iteration:12000	Loss_mean:0.008754120040684939	Loss_std:0.004018774321910561
Iteration:12100	Loss_mean:0.008471574010327458	Loss_std:0.0039417559266894065
Iteration:12200	Loss_mean:0.008426051549613477	Loss_std:0.00386261113673525
Iteration:12300	Loss_mean:0.008750351442722603	Loss_std:0.004141532758849683
Iteration:12400	Loss_mean:0.008553632858674973	Loss_std:0.004225202512575131
Iteration:12500	Loss_mean:0.008107087425887585	Loss_std:0.003706691677634159
Iteration:12600	Loss_mean:0.008925132642034442	Loss_std:0.0042870105391753215
Iteration:12700	Loss_mean:0.008898241673596203	Loss_std:0.0038888973421359685
Iteration:12800	Loss_mean:0.008569385441951453	Loss_std:0.004483037835946072
Iteration:12900	Loss_mean:0.007882209005765617	Loss_std:0.003456722072546527
Iteration:13000	Loss_mean:0.008238451030338182	Loss_std:0.00428176424088275
Iteration:13100	Loss_mean:0.008232655932661146	Loss_std:0.0041331207134120826
Iteration:13200	Loss_mean:0.009059285440016537	Loss_std:0.00379619373081196
Iteration:13300	Loss_mean:0.0080737249343656	Loss_std:0.00341549603218806
Iteration:13400	Loss_mean:0.008427158021950163	Loss_std:0.00370179268980809
Iteration:13500	Loss_mean:0.008213636599248276	Loss_std:0.004276535795414439
Iteration:13600	Loss_mean:0.008526325952261686	Loss_std:0.0037110549290014306
Iteration:13700	Loss_mean:0.00833803346613422	Loss_std:0.003890526483852553
Iteration:13800	Loss_mean:0.008619001404149458	Loss_std:0.004119127211082075
Iteration:13900	Loss_mean:0.008470311099663376	Loss_std:0.003552244017110265
Iteration:14000	Loss_mean:0.008523383946157991	Loss_std:0.0033407666984982876
Iteration:14100	Loss_mean:0.008409633063711225	Loss_std:0.0038191494755662058
Iteration:14200	Loss_mean:0.007708775419741869	Loss_std:0.0032445190388074034
Iteration:14300	Loss_mean:0.008846351238898932	Loss_std:0.00401673963398295
Iteration:14400	Loss_mean:0.008973777497885749	Loss_std:0.003891576741972654
Iteration:14500	Loss_mean:0.00784806992392987	Loss_std:0.003288463024067673
Iteration:14600	Loss_mean:0.007916640117764473	Loss_std:0.004247957322268633
Iteration:14700	Loss_mean:0.007959572094259784	Loss_std:0.0037798547291945663
Iteration:14800	Loss_mean:0.007988018211908638	Loss_std:0.0038044249071755927
Iteration:14900	Loss_mean:0.008039974838029594	Loss_std:0.0037211489432788032
Iteration:15000	Loss_mean:0.008378261909820139	Loss_std:0.003631967917586553
Iteration:15100	Loss_mean:0.008580636859405785	Loss_std:0.0032763974044106446
Iteration:15200	Loss_mean:0.007956768601434305	Loss_std:0.0037090651132702405
Iteration:15300	Loss_mean:0.007985530173173175	Loss_std:0.004022151905806577
Iteration:15400	Loss_mean:0.00843207790516317	Loss_std:0.00376099978502766
Iteration:15500	Loss_mean:0.008081187806092203	Loss_std:0.003374651806548443
Iteration:15600	Loss_mean:0.007797655168105848	Loss_std:0.003921613110465768
Iteration:15700	Loss_mean:0.007686838817317038	Loss_std:0.0032257115111055967
Iteration:15800	Loss_mean:0.008664286786224693	Loss_std:0.004466503208302145
Iteration:15900	Loss_mean:0.007876056792447343	Loss_std:0.0034937064574008998
Iteration:16000	Loss_mean:0.008335239705629646	Loss_std:0.0037768862816885186
Iteration:16100	Loss_mean:0.0077427648939192295	Loss_std:0.00359020125903092
Iteration:16200	Loss_mean:0.008100657376926392	Loss_std:0.003439444361430911
Iteration:16300	Loss_mean:0.008195949764922262	Loss_std:0.004058689922686825
Iteration:16400	Loss_mean:0.007813442244660108	Loss_std:0.003488771405222618
Iteration:16500	Loss_mean:0.00816129156621173	Loss_std:0.003906655930180856
Iteration:16600	Loss_mean:0.008169148620218038	Loss_std:0.003761404822962267
Iteration:16700	Loss_mean:0.008332269417587667	Loss_std:0.0045292673684228825
Iteration:16800	Loss_mean:0.0075889126863330604	Loss_std:0.003287920220148171
Iteration:16900	Loss_mean:0.008178602986736222	Loss_std:0.0038217393865377686
Iteration:17000	Loss_mean:0.008045169720426203	Loss_std:0.003516558304700881
Iteration:17100	Loss_mean:0.008178917481563986	Loss_std:0.003953442879896986
Iteration:17200	Loss_mean:0.007836478501558304	Loss_std:0.003674872441281093
Iteration:17300	Loss_mean:0.007806167101953179	Loss_std:0.0036135473012486154
Iteration:17400	Loss_mean:0.0078122568666003644	Loss_std:0.0035476355535878964
Iteration:17500	Loss_mean:0.007917389975627884	Loss_std:0.0036306794860368912
Iteration:17600	Loss_mean:0.008048377537634224	Loss_std:0.003368294418413295
Iteration:17700	Loss_mean:0.007337923658778891	Loss_std:0.004150430123834995
Iteration:17800	Loss_mean:0.00815980309038423	Loss_std:0.0034817783529398033
Iteration:17900	Loss_mean:0.008584268535487353	Loss_std:0.003984477432064135
Iteration:18000	Loss_mean:0.008251277001108974	Loss_std:0.003234315701046697
Iteration:18100	Loss_mean:0.008438005874631926	Loss_std:0.003484318159652499
Iteration:18200	Loss_mean:0.008067019894951954	Loss_std:0.003978339479741568
Iteration:18300	Loss_mean:0.00806036232621409	Loss_std:0.004055462092279425
Iteration:18400	Loss_mean:0.008335921310354023	Loss_std:0.0038687080268613614
Iteration:18500	Loss_mean:0.008051643256330863	Loss_std:0.0037855424975040027
Iteration:18600	Loss_mean:0.0076363305607810615	Loss_std:0.003424254365951613
Iteration:18700	Loss_mean:0.007629442840116098	Loss_std:0.003613405617511012
Iteration:18800	Loss_mean:0.008276287557091564	Loss_std:0.004373692459099438
Iteration:18900	Loss_mean:0.008180082682520151	Loss_std:0.004080459006828708
Iteration:19000	Loss_mean:0.007975696783978492	Loss_std:0.0033162252478680996
Iteration:19100	Loss_mean:0.008039696784690022	Loss_std:0.004283634117052244
Iteration:19200	Loss_mean:0.00801013979013078	Loss_std:0.0033953169283610332
Iteration:19300	Loss_mean:0.007998476780485361	Loss_std:0.003368130256483916
Iteration:19400	Loss_mean:0.007876904206350446	Loss_std:0.0030365237629115522
Iteration:19500	Loss_mean:0.007567088482901454	Loss_std:0.003527376839155706
Iteration:19600	Loss_mean:0.008067647462012247	Loss_std:0.003465328349100805
Iteration:19700	Loss_mean:0.008271053590578958	Loss_std:0.003843618645460891
Iteration:19800	Loss_mean:0.00852291485411115	Loss_std:0.004016319217689723
Iteration:19900	Loss_mean:0.007366601754911244	Loss_std:0.0037894022604325135
Iteration:20000	Loss_mean:0.007795546143315732	Loss_std:0.0036161675732568335
Iteration:20100	Loss_mean:0.008169594316277652	Loss_std:0.0035966281516592773
Iteration:20200	Loss_mean:0.007899386547505856	Loss_std:0.00341284313759718
Iteration:20300	Loss_mean:0.007949311619158834	Loss_std:0.003583858309776416
Iteration:20400	Loss_mean:0.008759403217118234	Loss_std:0.004294207712634031
Iteration:20500	Loss_mean:0.00821314638480544	Loss_std:0.003720836870621069
Iteration:20600	Loss_mean:0.008150816332781688	Loss_std:0.003530224208550627
Iteration:20700	Loss_mean:0.008477071959059685	Loss_std:0.003602201771894749
Iteration:20800	Loss_mean:0.007776547773974016	Loss_std:0.004082393454158277
Iteration:20900	Loss_mean:0.0076067294733365995	Loss_std:0.003811408727812473
Iteration:21000	Loss_mean:0.007556562121026218	Loss_std:0.0031054413095002067
Iteration:21100	Loss_mean:0.00772413908271119	Loss_std:0.0037076528015511194
Iteration:21200	Loss_mean:0.007507402823539451	Loss_std:0.0033465117933055644
Iteration:21300	Loss_mean:0.007818152091931551	Loss_std:0.003245546305128088
Iteration:21400	Loss_mean:0.007595400493592024	Loss_std:0.0036437206947092177
Iteration:21500	Loss_mean:0.007666085311211645	Loss_std:0.003231034646155646
Iteration:21600	Loss_mean:0.008320625093765556	Loss_std:0.0037903031644273078
Iteration:21700	Loss_mean:0.007899124731775373	Loss_std:0.0034078136974864683
Iteration:21800	Loss_mean:0.007997969910502434	Loss_std:0.0034112539639307906
Iteration:21900	Loss_mean:0.007938796434318647	Loss_std:0.00325549977536352
Iteration:22000	Loss_mean:0.00806433066027239	Loss_std:0.003652355530210922
Iteration:22100	Loss_mean:0.007003653722349555	Loss_std:0.003458196286096965
Iteration:22200	Loss_mean:0.00865466978866607	Loss_std:0.0035927601148550755
Iteration:22300	Loss_mean:0.007943944779690355	Loss_std:0.0035230846983470647
Iteration:22400	Loss_mean:0.007766554388217628	Loss_std:0.003388504328827173
Iteration:22500	Loss_mean:0.008453790843486787	Loss_std:0.0035852114915005907
Iteration:22600	Loss_mean:0.007983571575023234	Loss_std:0.0033471487913724228
Iteration:22700	Loss_mean:0.007491218438372016	Loss_std:0.003578309521891382
Iteration:22800	Loss_mean:0.007818145693745464	Loss_std:0.003389799212911239
Iteration:22900	Loss_mean:0.007385378021281213	Loss_std:0.0032989231799064383
Iteration:23000	Loss_mean:0.007794117694720626	Loss_std:0.003375232059333116
Iteration:23100	Loss_mean:0.008082036282867194	Loss_std:0.0033593731120385205
Iteration:23200	Loss_mean:0.0072980342048686	Loss_std:0.0032000619781019715
Iteration:23300	Loss_mean:0.008293907154584303	Loss_std:0.0037695200492951822
Iteration:23400	Loss_mean:0.008466762055177242	Loss_std:0.0036616541632186386
Iteration:23500	Loss_mean:0.007620258113602177	Loss_std:0.003708398346953587
Iteration:23600	Loss_mean:0.008456494237761944	Loss_std:0.004035155876701899
Iteration:23700	Loss_mean:0.008276344249024988	Loss_std:0.003738356219088601
Iteration:23800	Loss_mean:0.007864297486376017	Loss_std:0.0032599541686905236
Iteration:23900	Loss_mean:0.007903045509010553	Loss_std:0.0031934755942627825
Iteration:24000	Loss_mean:0.008117889692075551	Loss_std:0.0036241939442014856
Iteration:24100	Loss_mean:0.007830901910783722	Loss_std:0.0034688197926486296
Iteration:24200	Loss_mean:0.008396875245962292	Loss_std:0.003442125586243629
Iteration:24300	Loss_mean:0.00766115264617838	Loss_std:0.0032755102144915254
Iteration:24400	Loss_mean:0.007547750014346093	Loss_std:0.003226301988604765
Iteration:24500	Loss_mean:0.007344933134736493	Loss_std:0.0033316090443501535
Iteration:24600	Loss_mean:0.007401878542732447	Loss_std:0.0032020173370065222
Iteration:24700	Loss_mean:0.008004090643953531	Loss_std:0.003802959236769816
Iteration:24800	Loss_mean:0.007356806553434581	Loss_std:0.0032628517127784506
Iteration:24900	Loss_mean:0.008016260279109701	Loss_std:0.0035745272903648776
Iteration:25000	Loss_mean:0.007698123180307448	Loss_std:0.003563075157829587
Iteration:25100	Loss_mean:0.007352593448013067	Loss_std:0.004043236174574769
Iteration:25200	Loss_mean:0.008147863855119794	Loss_std:0.0038599721380366283
Iteration:25300	Loss_mean:0.007830272622522899	Loss_std:0.003625149736361632
Iteration:25400	Loss_mean:0.007395768861752004	Loss_std:0.0028650149272457562
Iteration:25500	Loss_mean:0.008431815672665835	Loss_std:0.003798134265342848
Iteration:25600	Loss_mean:0.007633361013140529	Loss_std:0.00393792868644174
Iteration:25700	Loss_mean:0.007484022105345502	Loss_std:0.003612000944190816
Iteration:25800	Loss_mean:0.007911185107659549	Loss_std:0.003666484607718408
Iteration:25900	Loss_mean:0.007690852156374603	Loss_std:0.003382185605105848
Iteration:26000	Loss_mean:0.0076228603546042	Loss_std:0.003551448199930676
Iteration:26100	Loss_mean:0.007858318814542145	Loss_std:0.0034846434412191727
Iteration:26200	Loss_mean:0.007255521308397874	Loss_std:0.0032935076735621737
Iteration:26300	Loss_mean:0.00828968956368044	Loss_std:0.003317202562627982
Iteration:26400	Loss_mean:0.008203417707700283	Loss_std:0.0033234743317807217
Iteration:26500	Loss_mean:0.007640819599619136	Loss_std:0.003981190737933325
Iteration:26600	Loss_mean:0.0075242760486435144	Loss_std:0.0030413305742919014
Iteration:26700	Loss_mean:0.007134554167278111	Loss_std:0.003132683498485199
Iteration:26800	Loss_mean:0.007141188500681892	Loss_std:0.003268849607526958
Iteration:26900	Loss_mean:0.00814343451987952	Loss_std:0.0034041571567276535
Iteration:27000	Loss_mean:0.008144404378253967	Loss_std:0.003650897679286726
Iteration:27100	Loss_mean:0.007516702660359443	Loss_std:0.0031673681092952207
Iteration:27200	Loss_mean:0.0072341182874515655	Loss_std:0.002801214758185227
Iteration:27300	Loss_mean:0.007685770255047828	Loss_std:0.003438980170922093
Iteration:27400	Loss_mean:0.00755754565121606	Loss_std:0.0030108276096950087
Iteration:27500	Loss_mean:0.008075813304167241	Loss_std:0.00371621885110694
Iteration:27600	Loss_mean:0.007610194813460112	Loss_std:0.0037701491019367693
Iteration:27700	Loss_mean:0.007346625163918361	Loss_std:0.003136866284085858
Iteration:27800	Loss_mean:0.007226932074408978	Loss_std:0.003243839625657077
Iteration:27900	Loss_mean:0.007484301612712443	Loss_std:0.0029030838135489854
Iteration:28000	Loss_mean:0.007428060216479935	Loss_std:0.003424263933763837
Iteration:28100	Loss_mean:0.007606304422952234	Loss_std:0.0029174767028939006
Iteration:28200	Loss_mean:0.007385257824789732	Loss_std:0.003187995210832256
Iteration:28300	Loss_mean:0.00796471544308588	Loss_std:0.0035826309026932386
Iteration:28400	Loss_mean:0.0072561637382023035	Loss_std:0.0030735795698014568
Iteration:28500	Loss_mean:0.007321314851287753	Loss_std:0.002965075505187468
Iteration:28600	Loss_mean:0.007722189866472036	Loss_std:0.003347891171944391
Iteration:28700	Loss_mean:0.006767168202204629	Loss_std:0.0031552669035544924
Iteration:28800	Loss_mean:0.008026668640086427	Loss_std:0.0036997075874494307
Iteration:28900	Loss_mean:0.00732507185311988	Loss_std:0.0036686071501367936
Iteration:29000	Loss_mean:0.007972691616741941	Loss_std:0.0034297983893823375
Iteration:29100	Loss_mean:0.007873012616764754	Loss_std:0.0038339212178579913
Iteration:29200	Loss_mean:0.007519772935193032	Loss_std:0.002728323151575472
Iteration:29300	Loss_mean:0.0073432599217630925	Loss_std:0.0031611665082959223
Iteration:29400	Loss_mean:0.007222243618452921	Loss_std:0.0033788725733242425
Iteration:29500	Loss_mean:0.00731230903766118	Loss_std:0.0029711251867774076
Iteration:29600	Loss_mean:0.008087421332020313	Loss_std:0.00406831108484673
Iteration:29700	Loss_mean:0.007407953628571704	Loss_std:0.0031841979684865867
Iteration:29800	Loss_mean:0.007541431608842686	Loss_std:0.0034640308053231843
Iteration:29900	Loss_mean:0.007862568758428097	Loss_std:0.0035849906622698728
Iteration:30000	Loss_mean:0.007355262864148244	Loss_std:0.003513003213957457
Iteration:30100	Loss_mean:0.00772279619704932	Loss_std:0.003462235411399609
Iteration:30200	Loss_mean:0.007893268349580467	Loss_std:0.003378951724259892
Iteration:30300	Loss_mean:0.007423924678005278	Loss_std:0.0028948015673836264
Iteration:30400	Loss_mean:0.007489967038854957	Loss_std:0.0036985363307764016
Iteration:30500	Loss_mean:0.008418584414757789	Loss_std:0.0034862808602443996
Iteration:30600	Loss_mean:0.007982831246918067	Loss_std:0.0037858849124077806
Iteration:30700	Loss_mean:0.0074383329541888085	Loss_std:0.003139877988235184
Iteration:30800	Loss_mean:0.007820344959618523	Loss_std:0.0037305199574391096
Iteration:30900	Loss_mean:0.007484611046966166	Loss_std:0.0030472524341224145
Iteration:31000	Loss_mean:0.007947176288580523	Loss_std:0.0036749517647876643
Iteration:31100	Loss_mean:0.008552970439195633	Loss_std:0.003672756438975046
Iteration:31200	Loss_mean:0.007940851486055181	Loss_std:0.0033555912115421547
Iteration:31300	Loss_mean:0.008421131451614201	Loss_std:0.0033479477805214487
Iteration:31400	Loss_mean:0.007914461012696848	Loss_std:0.0033121700633118156
Iteration:31500	Loss_mean:0.008044573534280062	Loss_std:0.0038267093418401297
Iteration:31600	Loss_mean:0.0077999108994845304	Loss_std:0.003738637395928869
Iteration:31700	Loss_mean:0.007472202533390373	Loss_std:0.0029237156111380095
Iteration:31800	Loss_mean:0.007813504375517368	Loss_std:0.0034663019489575837
Iteration:31900	Loss_mean:0.007203123108483851	Loss_std:0.0032648654854813583
Iteration:32000	Loss_mean:0.007859756918624044	Loss_std:0.0030028314334573794
Iteration:32100	Loss_mean:0.008197304799687118	Loss_std:0.003468950761229736
Iteration:32200	Loss_mean:0.007260922414716333	Loss_std:0.0036640487231279334
Iteration:32300	Loss_mean:0.008114888716954738	Loss_std:0.0035745435585946934
Iteration:32400	Loss_mean:0.007595530226826668	Loss_std:0.0032500761314910673
Iteration:32500	Loss_mean:0.007260232433327474	Loss_std:0.0039680703252600175
Iteration:32600	Loss_mean:0.0078042225958779455	Loss_std:0.003599169747467439
Iteration:32700	Loss_mean:0.007854164685122669	Loss_std:0.003933253528098931
Iteration:32800	Loss_mean:0.008059786977246403	Loss_std:0.003659862895375439
Iteration:32900	Loss_mean:0.0077888562169391665	Loss_std:0.0037333912104337503
Iteration:33000	Loss_mean:0.00841204939992167	Loss_std:0.003243173014407317
Iteration:33100	Loss_mean:0.007222253691870719	Loss_std:0.003126045405211205
Iteration:33200	Loss_mean:0.0069702153489924965	Loss_std:0.0033694498390324126
Iteration:33300	Loss_mean:0.008251445316709578	Loss_std:0.0038516494709812683
Iteration:33400	Loss_mean:0.00812589074485004	Loss_std:0.0036243524748258613
Iteration:33500	Loss_mean:0.007654053629375994	Loss_std:0.0034183410941365042
Iteration:33600	Loss_mean:0.0079196496529039	Loss_std:0.0038558737842622278
Iteration:33700	Loss_mean:0.00802083502523601	Loss_std:0.0036201874511010155
Iteration:33800	Loss_mean:0.007828943299828098	Loss_std:0.003108686470707982
Iteration:33900	Loss_mean:0.007239478128030896	Loss_std:0.0030214163088724327
Iteration:34000	Loss_mean:0.007827083370648325	Loss_std:0.0036798186852373773
Iteration:34100	Loss_mean:0.007867895575473086	Loss_std:0.003946055945091661
Iteration:34200	Loss_mean:0.00765595261589624	Loss_std:0.003144452321879225
Iteration:34300	Loss_mean:0.00800020297523588	Loss_std:0.0036071051970353054
Iteration:34400	Loss_mean:0.007410451557952911	Loss_std:0.003461526424984978
Iteration:34500	Loss_mean:0.007775414653588086	Loss_std:0.003438124436940467
Iteration:34600	Loss_mean:0.0076613983605057	Loss_std:0.003044355796315355
Iteration:34700	Loss_mean:0.007685691999504343	Loss_std:0.0032105360088294657
Iteration:34800	Loss_mean:0.008074464057572187	Loss_std:0.0040028548660128414
Iteration:34900	Loss_mean:0.008083300706930458	Loss_std:0.0036682843518600836
Iteration:35000	Loss_mean:0.007462049904279411	Loss_std:0.0034630284823120435
Iteration:35100	Loss_mean:0.007586874513654038	Loss_std:0.003038147434725227
Iteration:35200	Loss_mean:0.007658516729716212	Loss_std:0.0032740977777170584
Iteration:35300	Loss_mean:0.007808326936792582	Loss_std:0.003809954029376994
