Running experiment synthetic
Iteration:22300	Loss_mean:0.00716670767753385	Loss_std:0.003751830093079555
Iteration:37800	Loss_mean:0.006627563395886682	Loss_std:0.0033575080084411496
Iteration:15900	Loss_mean:0.00766551528358832	Loss_std:0.006103357242538242
Iteration:37900	Loss_mean:0.006709243871737272	Loss_std:0.0034613760284156274
Iteration:16000	Loss_mean:0.009075331569183618	Loss_std:0.009862745346431756
Iteration:38000	Loss_mean:0.006792851467616856	Loss_std:0.0037240804008939767
Iteration:16100	Loss_mean:0.007429645404336042	Loss_std:0.007265238048698485
Iteration:38100	Loss_mean:0.006978982734726742	Loss_std:0.00433169103100914
Iteration:16200	Loss_mean:0.008056293002446181	Loss_std:0.008444101310125953
Iteration:38200	Loss_mean:0.007381691242335365	Loss_std:0.004087545340081317
Iteration:16300	Loss_mean:0.007502506471355446	Loss_std:0.007694366353473842
Iteration:38300	Loss_mean:0.00662556690745987	Loss_std:0.0041558480082525525
Iteration:16400	Loss_mean:0.007580461190955247	Loss_std:0.007308074835905605
Iteration:16500	Loss_mean:0.007088865479454398	Loss_std:0.006749337002758119
Iteration:38400	Loss_mean:0.006247642098460346	Loss_std:0.003471514220420486
Iteration:16600	Loss_mean:0.008727976059890351	Loss_std:0.009004390375314099
Iteration:38500	Loss_mean:0.006251417666207999	Loss_std:0.003451199846240657
Iteration:16700	Loss_mean:0.008845980591140688	Loss_std:0.009553527491844516
Iteration:38600	Loss_mean:0.006733053744537756	Loss_std:0.0032958946076771045
Iteration:16800	Loss_mean:0.0075379955599782986	Loss_std:0.006388835006169051
Iteration:38700	Loss_mean:0.006783272065222263	Loss_std:0.003265499518630783
Iteration:16900	Loss_mean:0.007150860800174996	Loss_std:0.006887257280043838
Iteration:38800	Loss_mean:0.006368401269428432	Loss_std:0.00348440121803436
Iteration:17000	Loss_mean:0.008468283286201767	Loss_std:0.00869979650713338
Iteration:38900	Loss_mean:0.006670021694153547	Loss_std:0.0035118158527398407
Iteration:17100	Loss_mean:0.006790862762136385	Loss_std:0.005960049207905757
Iteration:39000	Loss_mean:0.007196325660916045	Loss_std:0.003551994019458226
Iteration:17200	Loss_mean:0.008430500031099655	Loss_std:0.007835733412316742
Iteration:39100	Loss_mean:0.006205740430741571	Loss_std:0.003325328655898112
Iteration:17300	Loss_mean:0.008929774002172052	Loss_std:0.008508479647762072
Iteration:39200	Loss_mean:0.006168885455117561	Loss_std:0.00391377248525964
Iteration:17400	Loss_mean:0.006765681351535022	Loss_std:0.006661634626142835
Iteration:39300	Loss_mean:0.006409687134728301	Loss_std:0.004060671683809103
Iteration:17500	Loss_mean:0.008513029511377682	Loss_std:0.008345040659606099
Iteration:39400	Loss_mean:0.006881550576072187	Loss_std:0.003758518480042115
Iteration:17600	Loss_mean:0.009002439112518914	Loss_std:0.00974766381215163
Iteration:39500	Loss_mean:0.0072698954353109	Loss_std:0.003816597703965776
Iteration:17700	Loss_mean:0.007504690317437053	Loss_std:0.007564864113179039
Iteration:39600	Loss_mean:0.00679310048930347	Loss_std:0.0033596651673340645
Iteration:17800	Loss_mean:0.006816738683264703	Loss_std:0.006274596747972503
Iteration:39700	Loss_mean:0.006983254915103316	Loss_std:0.00308465079124129
