Low rank conversion done
Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.6611962914466858	Loss_std:0.0
Iteration:5900	Loss_mean:0.022145412624813617	Loss_std:0.015617288219045473
Iteration:6000	Loss_mean:0.0220774776104372	Loss_std:0.02015996112969403
Iteration:6100	Loss_mean:0.019480167257133873	Loss_std:0.013022961564970138
Iteration:6200	Loss_mean:0.01845493554836139	Loss_std:0.01323960517676371
Iteration:6300	Loss_mean:0.018506704419851302	Loss_std:0.013103638965738308
Iteration:6400	Loss_mean:0.016360888979397713	Loss_std:0.011946137230902114
Iteration:6500	Loss_mean:0.018625150767620655	Loss_std:0.01342129648038085
Iteration:6600	Loss_mean:0.018822735196445138	Loss_std:0.014264515117930181
Iteration:6700	Loss_mean:0.016413179216906427	Loss_std:0.013964673389087206
Iteration:6800	Loss_mean:0.01724430364789441	Loss_std:0.011704030257786352
Iteration:6900	Loss_mean:0.014728326727636158	Loss_std:0.010553008348108855
Iteration:7000	Loss_mean:0.017412004694342613	Loss_std:0.012968085221821668
Iteration:7100	Loss_mean:0.015640332675538958	Loss_std:0.011590420330861332
Iteration:7200	Loss_mean:0.015698304607067257	Loss_std:0.012586961691114762
Iteration:7300	Loss_mean:0.014377999440184794	Loss_std:0.009356073047983937
Iteration:7400	Loss_mean:0.016552639855071903	Loss_std:0.014197782153608745
Iteration:7500	Loss_mean:0.015800972224678845	Loss_std:0.010817563779061146
Iteration:7600	Loss_mean:0.016446379427798093	Loss_std:0.011817689063976101
Iteration:7700	Loss_mean:0.01454925536934752	Loss_std:0.00980318479708655
Iteration:7800	Loss_mean:0.014480924932286143	Loss_std:0.010432470124676352
Iteration:7900	Loss_mean:0.014936186728300526	Loss_std:0.010907754217495649
Iteration:8000	Loss_mean:0.014640780510962941	Loss_std:0.009773350477930107
Iteration:8100	Loss_mean:0.012356814329978079	Loss_std:0.008633574675797262
Iteration:8200	Loss_mean:0.01473363525699824	Loss_std:0.010617272693624249
Iteration:8300	Loss_mean:0.01407311184098944	Loss_std:0.010701905013716796
Iteration:8400	Loss_mean:0.0137047998548951	Loss_std:0.009563452232354764
Iteration:8500	Loss_mean:0.01582712997449562	Loss_std:0.011153848324188717
Iteration:8600	Loss_mean:0.013367538745515049	Loss_std:0.009674235792416023
Iteration:8700	Loss_mean:0.013450085478834807	Loss_std:0.008698297041559363
Iteration:8800	Loss_mean:0.013088722119573504	Loss_std:0.008833379968817811
Iteration:8900	Loss_mean:0.013642832860350609	Loss_std:0.009403422628296527
Iteration:9000	Loss_mean:0.011017453775275498	Loss_std:0.005868523618203268
Iteration:9100	Loss_mean:0.013835267726099118	Loss_std:0.01046801922550572
Iteration:9200	Loss_mean:0.012486123379785568	Loss_std:0.008510627361451514
Iteration:9300	Loss_mean:0.012214849742595107	Loss_std:0.008010186373429972
Iteration:9400	Loss_mean:0.013779111932963132	Loss_std:0.010230683932905837
Iteration:9500	Loss_mean:0.012714466999750585	Loss_std:0.009115770933410684
Iteration:9600	Loss_mean:0.012828426859341562	Loss_std:0.0083272137757739
Iteration:9700	Loss_mean:0.012220038735540584	Loss_std:0.008380473356988211
Iteration:9800	Loss_mean:0.010480497982352972	Loss_std:0.007059229803086002
Iteration:9900	Loss_mean:0.013378114113584161	Loss_std:0.0094265387041977
Iteration:10000	Loss_mean:0.011912490187678487	Loss_std:0.008198496254581052
Iteration:10100	Loss_mean:0.011840744405053555	Loss_std:0.009222562931011381
Iteration:10200	Loss_mean:0.009801967827370391	Loss_std:0.007023900097920415
Iteration:10300	Loss_mean:0.011716356470715254	Loss_std:0.007049889158959144
Iteration:10400	Loss_mean:0.010615824838168919	Loss_std:0.006972537856297292
Iteration:10500	Loss_mean:0.011000862973742188	Loss_std:0.007355389590140212
Iteration:10600	Loss_mean:0.011900288776378148	Loss_std:0.008237902454865125
Iteration:10700	Loss_mean:0.010838921436225064	Loss_std:0.007518917113870907
Iteration:10800	Loss_mean:0.012029325179755688	Loss_std:0.007245927795446931
Iteration:10900	Loss_mean:0.012550694120582193	Loss_std:0.007977419444466005
Iteration:11000	Loss_mean:0.01125180209404789	Loss_std:0.007273015842418063
Iteration:11100	Loss_mean:0.011266031597042456	Loss_std:0.009109528248133573
Iteration:11200	Loss_mean:0.01111008824314922	Loss_std:0.0072150091997639
Iteration:11300	Loss_mean:0.010905657899565996	Loss_std:0.008054276550685826
Iteration:11400	Loss_mean:0.010988029650179669	Loss_std:0.006644837768671189
Iteration:11500	Loss_mean:0.012533154487609863	Loss_std:0.00808999488123083
Iteration:11600	Loss_mean:0.011317369051976129	Loss_std:0.00795173444927777
Iteration:11700	Loss_mean:0.011149185630492865	Loss_std:0.008952468172529171
Iteration:11800	Loss_mean:0.011551778446882963	Loss_std:0.008621552826274885
Iteration:11900	Loss_mean:0.011219757534563541	Loss_std:0.008720304345285982
Iteration:12000	Loss_mean:0.01044557923451066	Loss_std:0.007874364269168873
Iteration:12100	Loss_mean:0.009478148532798514	Loss_std:0.007405343990533403
Iteration:12200	Loss_mean:0.010149733080761508	Loss_std:0.006733250153499066
Iteration:12300	Loss_mean:0.011674088940490037	Loss_std:0.007189847229501134
Iteration:12400	Loss_mean:0.011237165813799948	Loss_std:0.006626349672469561
Iteration:12500	Loss_mean:0.010919856638647616	Loss_std:0.006415037841496386
Iteration:12600	Loss_mean:0.010375465733231977	Loss_std:0.006690190785688736
Iteration:12700	Loss_mean:0.011353932432830333	Loss_std:0.006602101052191278
Iteration:12800	Loss_mean:0.009909669681219384	Loss_std:0.0053906927883757205
Iteration:12900	Loss_mean:0.010528694537933916	Loss_std:0.006943877388457751
Iteration:13000	Loss_mean:0.011294431373244151	Loss_std:0.008902206185928513
Iteration:13100	Loss_mean:0.010301968405838125	Loss_std:0.005618213340994415
Iteration:13200	Loss_mean:0.010312531003728509	Loss_std:0.008087940552095961
Iteration:13300	Loss_mean:0.010121058077784255	Loss_std:0.0083030155606746
Iteration:13400	Loss_mean:0.010287321924697607	Loss_std:0.006306340880385808
Iteration:13500	Loss_mean:0.01045248580398038	Loss_std:0.007464399527746242
Iteration:13600	Loss_mean:0.01146573844482191	Loss_std:0.0070625863173411395
Iteration:13700	Loss_mean:0.011734440112486482	Loss_std:0.007364767227230031
Iteration:13800	Loss_mean:0.010738056151894852	Loss_std:0.006026445827081546
Iteration:13900	Loss_mean:0.009991114458534867	Loss_std:0.007273801992675602
Iteration:14000	Loss_mean:0.010912800196092576	Loss_std:0.009225818842056687
Iteration:14100	Loss_mean:0.009602980107301847	Loss_std:0.0056530922977154835
Iteration:14200	Loss_mean:0.011519835292128846	Loss_std:0.008026532938511998
Iteration:14300	Loss_mean:0.00982451640535146	Loss_std:0.005347543916110346
Iteration:14400	Loss_mean:0.010271948858862743	Loss_std:0.005321569501442145
Iteration:14500	Loss_mean:0.00998044154373929	Loss_std:0.006853507008112873
Iteration:14600	Loss_mean:0.010728530562482774	Loss_std:0.007481514755936652
Iteration:14700	Loss_mean:0.010019480703922454	Loss_std:0.00546353343099316
Iteration:14800	Loss_mean:0.010240640812553466	Loss_std:0.0055666581022292844
Iteration:14900	Loss_mean:0.009688113501179032	Loss_std:0.005748591642937402
Iteration:15000	Loss_mean:0.010827909274958074	Loss_std:0.006881405143353932
Iteration:15100	Loss_mean:0.009957992584677413	Loss_std:0.006908940547970148
Iteration:15200	Loss_mean:0.010870618795743213	Loss_std:0.008331594878575214
Iteration:15300	Loss_mean:0.010272157178260386	Loss_std:0.0071070260142347946
Iteration:15400	Loss_mean:0.011501736491918563	Loss_std:0.008581373301876877
Iteration:15500	Loss_mean:0.009138533665100113	Loss_std:0.005094192349221316
Iteration:15600	Loss_mean:0.011819677837193012	Loss_std:0.011370015471075108
Iteration:15700	Loss_mean:0.009592676534084603	Loss_std:0.006100509901894316
Iteration:15800	Loss_mean:0.009484376519685611	Loss_std:0.006428495014734581
Iteration:15900	Loss_mean:0.010155030708992853	Loss_std:0.005480083857807584
Iteration:16000	Loss_mean:0.009973973575979471	Loss_std:0.008970887419738819
Iteration:16100	Loss_mean:0.01015527275390923	Loss_std:0.008159374208445336
Iteration:16200	Loss_mean:0.01086793629132444	Loss_std:0.00702850801002787
Iteration:16300	Loss_mean:0.010136248198105022	Loss_std:0.007755861583111639
Iteration:16400	Loss_mean:0.00955252546351403	Loss_std:0.00640702926978088
Iteration:16500	Loss_mean:0.009506435406510718	Loss_std:0.006105560899599018
Iteration:16600	Loss_mean:0.011057747991289944	Loss_std:0.008246753668019068
Iteration:16700	Loss_mean:0.01106002802029252	Loss_std:0.007812539523680651
Iteration:16800	Loss_mean:0.009788644949439913	Loss_std:0.006072855183956577
Iteration:16900	Loss_mean:0.010310520839411766	Loss_std:0.006445192723011837
Iteration:17000	Loss_mean:0.010529194826958702	Loss_std:0.008302902703772267
Iteration:17100	Loss_mean:0.009855948074546176	Loss_std:0.006137285792432531
Iteration:17200	Loss_mean:0.00985702857375145	Loss_std:0.006303989699724967
Iteration:17300	Loss_mean:0.011484753073891624	Loss_std:0.009011359131548696
Iteration:17400	Loss_mean:0.008961683067027479	Loss_std:0.005022852825002291
Iteration:17500	Loss_mean:0.011265985912177711	Loss_std:0.008314868759998467
Iteration:17600	Loss_mean:0.011149003315949813	Loss_std:0.0077798555931244875
Iteration:17700	Loss_mean:0.009978591185063123	Loss_std:0.0057833730650566125
Iteration:17800	Loss_mean:0.009768567124847322	Loss_std:0.006594335997568862
Iteration:17900	Loss_mean:0.009697824944742023	Loss_std:0.007335000961848694
Iteration:18000	Loss_mean:0.009355646893382072	Loss_std:0.006871505789576796
Iteration:18100	Loss_mean:0.010613294357899577	Loss_std:0.006366710616757364
Iteration:18200	Loss_mean:0.010839296381454915	Loss_std:0.008151219930563143
Iteration:18300	Loss_mean:0.011734606036916374	Loss_std:0.009664217176747456
Iteration:18400	Loss_mean:0.009969486526679248	Loss_std:0.006462030440420766
Iteration:18500	Loss_mean:0.011619244432076813	Loss_std:0.009459592636450492
Iteration:18600	Loss_mean:0.009980247337371111	Loss_std:0.006424163075742798
Iteration:18700	Loss_mean:0.009548834112938493	Loss_std:0.00715898698265256
Iteration:18800	Loss_mean:0.011329646127996966	Loss_std:0.007466007660475878
Iteration:18900	Loss_mean:0.009096526524517685	Loss_std:0.0055984417824669445
Iteration:19000	Loss_mean:0.01036340276885312	Loss_std:0.008058543535795028
Iteration:19100	Loss_mean:0.009085187496384605	Loss_std:0.006478568791222031
Iteration:19200	Loss_mean:0.009791055908426643	Loss_std:0.006629107715966618
Iteration:19300	Loss_mean:0.010589839107124134	Loss_std:0.008590957303078335
Iteration:19400	Loss_mean:0.010287720067426563	Loss_std:0.008013493398490371
Iteration:19500	Loss_mean:0.008986949707614258	Loss_std:0.005888887764668127
Iteration:19600	Loss_mean:0.010876845392631366	Loss_std:0.008508839335005692
Iteration:19700	Loss_mean:0.011161158590111882	Loss_std:0.007685934101296294
Iteration:19800	Loss_mean:0.009691080925986171	Loss_std:0.006391921494543823
Iteration:19900	Loss_mean:0.00952670545084402	Loss_std:0.005651261963826409
Iteration:20000	Loss_mean:0.009707539228256791	Loss_std:0.007594378616841235
Iteration:20100	Loss_mean:0.009849487121682614	Loss_std:0.007191567687478055
Iteration:20200	Loss_mean:0.011097371124196797	Loss_std:0.00890078822339337
Iteration:20300	Loss_mean:0.009596644908888265	Loss_std:0.007070531837276804
Iteration:20400	Loss_mean:0.011528067075414584	Loss_std:0.009828584644926584
Iteration:20500	Loss_mean:0.009556015382986515	Loss_std:0.0072206919347655805
Iteration:20600	Loss_mean:0.011436677544843406	Loss_std:0.010138348234407032
Iteration:20700	Loss_mean:0.010117118299240247	Loss_std:0.006352278300278437
Iteration:20800	Loss_mean:0.010384568261215463	Loss_std:0.008420816248683344
Iteration:20900	Loss_mean:0.009806322159711271	Loss_std:0.006658666339769167
Iteration:21000	Loss_mean:0.010226492851506919	Loss_std:0.007151543102498445
Iteration:21100	Loss_mean:0.009924957639304921	Loss_std:0.0069353051467198
Iteration:21200	Loss_mean:0.009755091995466501	Loss_std:0.008391120663991255
Iteration:21300	Loss_mean:0.009025606722570956	Loss_std:0.006136146978565068
Iteration:21400	Loss_mean:0.010105697116814553	Loss_std:0.007244685024858458
Iteration:21500	Loss_mean:0.009359695288003423	Loss_std:0.005736830016743499
Iteration:21600	Loss_mean:0.00974231506465003	Loss_std:0.00712513214546315
Iteration:21700	Loss_mean:0.009065683791413903	Loss_std:0.005863328829136565
Iteration:21800	Loss_mean:0.009839028374990448	Loss_std:0.0064733947108928025
Iteration:21900	Loss_mean:0.010119769959128461	Loss_std:0.008835484252986569
Iteration:22000	Loss_mean:0.009518798035569489	Loss_std:0.005918107580214354
Iteration:22100	Loss_mean:0.00997588038095273	Loss_std:0.008518975424337586
Iteration:22200	Loss_mean:0.008738321538548916	Loss_std:0.005659813377810517
Iteration:22300	Loss_mean:0.009323300446849316	Loss_std:0.006442113017504637
Iteration:22400	Loss_mean:0.008847069162875414	Loss_std:0.006050545335147319
Iteration:22500	Loss_mean:0.00902251144987531	Loss_std:0.006139921055959536
Iteration:22600	Loss_mean:0.010460450235987082	Loss_std:0.008007931263293164
Iteration:22700	Loss_mean:0.010083524915389717	Loss_std:0.006489560262377029
Iteration:22800	Loss_mean:0.007920461435278412	Loss_std:0.004014083019529336
Iteration:22900	Loss_mean:0.01088810913148336	Loss_std:0.0072161071272931
Iteration:23000	Loss_mean:0.010290040504187345	Loss_std:0.007867826772323566
Iteration:23100	Loss_mean:0.010013643606798723	Loss_std:0.008077453711422626
Iteration:23200	Loss_mean:0.009888951706234366	Loss_std:0.007245921708241903
Iteration:23300	Loss_mean:0.010388093756046147	Loss_std:0.006101877954837926
Iteration:23400	Loss_mean:0.009985958859324455	Loss_std:0.0076777099440136455
Iteration:23500	Loss_mean:0.010050816755974665	Loss_std:0.006830841195046996
Iteration:23600	Loss_mean:0.009434147636638954	Loss_std:0.006130772839089123
Iteration:23700	Loss_mean:0.00938788975123316	Loss_std:0.005428172580358678
Iteration:23800	Loss_mean:0.009870971246855334	Loss_std:0.007185546049404362
Iteration:23900	Loss_mean:0.009281636733794585	Loss_std:0.00586068200900945
Iteration:24000	Loss_mean:0.00982020519208163	Loss_std:0.0069521070218494215
Iteration:24100	Loss_mean:0.010871326830238105	Loss_std:0.009374666890554217
Iteration:24200	Loss_mean:0.009895733051234857	Loss_std:0.00717660810045973
Iteration:24300	Loss_mean:0.009862232711166144	Loss_std:0.00688150573583474
Iteration:24400	Loss_mean:0.009265168283600361	Loss_std:0.00575201819136822
Iteration:24500	Loss_mean:0.010260262879310176	Loss_std:0.006283526409368338
Iteration:24600	Loss_mean:0.009882799454499037	Loss_std:0.00644450288972271
Iteration:24700	Loss_mean:0.010540477986214682	Loss_std:0.008395633593394911
Iteration:24800	Loss_mean:0.009513216285267845	Loss_std:0.007383782798561172
Iteration:24900	Loss_mean:0.010161553903017193	Loss_std:0.005977902621831276
Iteration:25000	Loss_mean:0.010426867781206965	Loss_std:0.009146665139891878
Iteration:25100	Loss_mean:0.009123138943687081	Loss_std:0.006296984412033423
Iteration:25200	Loss_mean:0.009327030121348799	Loss_std:0.005097035611371813
Iteration:25300	Loss_mean:0.010227447816869245	Loss_std:0.007881518051287811
Iteration:25400	Loss_mean:0.009292509276419877	Loss_std:0.00813383294191383
Iteration:25500	Loss_mean:0.009869146225973964	Loss_std:0.007847031559543782
Iteration:25600	Loss_mean:0.010268971816985868	Loss_std:0.007344969568121127
Iteration:25700	Loss_mean:0.010359670317266137	Loss_std:0.007819053350010385
Iteration:25800	Loss_mean:0.009961304171010852	Loss_std:0.006295371423011872
Iteration:25900	Loss_mean:0.011156965519767255	Loss_std:0.008229635673947138
Iteration:26000	Loss_mean:0.0104229907784611	Loss_std:0.006965697501367143
Iteration:26100	Loss_mean:0.009610326052643359	Loss_std:0.007429853372097945
Iteration:26200	Loss_mean:0.009957283427938819	Loss_std:0.007729158082268499
Iteration:26300	Loss_mean:0.00943749465921428	Loss_std:0.006086228009624751
Iteration:26400	Loss_mean:0.009001504592597485	Loss_std:0.00654601754633395
Iteration:26500	Loss_mean:0.008627170874970034	Loss_std:0.005469366078538354
Iteration:26600	Loss_mean:0.009276763024972752	Loss_std:0.005403148282747715
Iteration:26700	Loss_mean:0.010284214976709337	Loss_std:0.008022342456480184
Iteration:26800	Loss_mean:0.008986932698171586	Loss_std:0.00665325548506648
Iteration:26900	Loss_mean:0.009465330883685966	Loss_std:0.006203226554600834
Iteration:27000	Loss_mean:0.008988642384065316	Loss_std:0.006018916419094856
Iteration:27100	Loss_mean:0.008413257440552116	Loss_std:0.0055637146521001265
Iteration:27200	Loss_mean:0.008590253277216107	Loss_std:0.005017565720640479
Iteration:27300	Loss_mean:0.00930414700647816	Loss_std:0.0063858746511430515
Iteration:27400	Loss_mean:0.009838756250683218	Loss_std:0.006674995962798007
Iteration:27500	Loss_mean:0.010201557852560654	Loss_std:0.008525111378525567
Iteration:27600	Loss_mean:0.010757796162506566	Loss_std:0.009833880770969102
Iteration:27700	Loss_mean:0.00935952627682127	Loss_std:0.006866886708951461
Iteration:27800	Loss_mean:0.009191146902740002	Loss_std:0.005944252197689981
Iteration:27900	Loss_mean:0.009303742030169815	Loss_std:0.005614480113903393
Iteration:28000	Loss_mean:0.008969375710585155	Loss_std:0.006835657856870499
Iteration:28100	Loss_mean:0.009085201123962178	Loss_std:0.006906822947064962
Iteration:28200	Loss_mean:0.009271970932604744	Loss_std:0.005988627968489034
Iteration:28300	Loss_mean:0.0090492135041859	Loss_std:0.006392365801315263
Iteration:28400	Loss_mean:0.008862534668296576	Loss_std:0.005059069705805447
Iteration:28500	Loss_mean:0.007645248729968444	Loss_std:0.00392944287429071
Iteration:28600	Loss_mean:0.009313809864688665	Loss_std:0.006529454158780436
Iteration:28700	Loss_mean:0.009381846768083051	Loss_std:0.005986118775148164
Iteration:28800	Loss_mean:0.009741684694308788	Loss_std:0.007534433830498363
Iteration:28900	Loss_mean:0.008604178031091578	Loss_std:0.005045585183782156
Iteration:29000	Loss_mean:0.011202009906992317	Loss_std:0.00916713445005963
Iteration:29100	Loss_mean:0.01082893555285409	Loss_std:0.007941571949498679
Iteration:29200	Loss_mean:0.010402800541487522	Loss_std:0.0077722527443419296
Iteration:29300	Loss_mean:0.009337380470242351	Loss_std:0.005550939361398028
Iteration:29400	Loss_mean:0.008589790379628539	Loss_std:0.004936094757334069
Iteration:29500	Loss_mean:0.008877200160641223	Loss_std:0.00539768634455821
Iteration:29600	Loss_mean:0.009689672060776502	Loss_std:0.006564538240375645
Iteration:29700	Loss_mean:0.00933478696970269	Loss_std:0.00695280239988438
Iteration:29800	Loss_mean:0.009897689955541864	Loss_std:0.007391894557526924
Iteration:29900	Loss_mean:0.00909557260980364	Loss_std:0.006427275175862754
Iteration:30000	Loss_mean:0.00874549672123976	Loss_std:0.0057157414382071675
Iteration:30100	Loss_mean:0.009539634916000067	Loss_std:0.005752121558010948
Iteration:30200	Loss_mean:0.010562243901658804	Loss_std:0.007745880886145516
Iteration:30300	Loss_mean:0.009888068540021777	Loss_std:0.005717884976579093
Iteration:30400	Loss_mean:0.00943140769493766	Loss_std:0.006939296751886722
Iteration:30500	Loss_mean:0.009930399886798114	Loss_std:0.007939714514560617
Iteration:30600	Loss_mean:0.010631449075881393	Loss_std:0.007145166642822043
Iteration:30700	Loss_mean:0.009362988761859014	Loss_std:0.006285123355354354
Iteration:30800	Loss_mean:0.008356646766187623	Loss_std:0.005226198737963454
Iteration:30900	Loss_mean:0.008554328855825587	Loss_std:0.005735856083580705
Iteration:31000	Loss_mean:0.009120295507600532	Loss_std:0.006612327258635842
Iteration:31100	Loss_mean:0.009461848076898604	Loss_std:0.006396037144524009
Iteration:31200	Loss_mean:0.008513527741888538	Loss_std:0.005418174847008474
Iteration:31300	Loss_mean:0.009130396784748883	Loss_std:0.006351218186887103
Iteration:31400	Loss_mean:0.008577225392218678	Loss_std:0.005290893809443419
Iteration:31500	Loss_mean:0.01057101690210402	Loss_std:0.007127619996384174
Iteration:31600	Loss_mean:0.010089543998474256	Loss_std:0.007831629717333739
Iteration:31700	Loss_mean:0.008642573367105798	Loss_std:0.0061529159614267396
Iteration:31800	Loss_mean:0.00962854378623888	Loss_std:0.006497489701522319
Iteration:31900	Loss_mean:0.010303749071899801	Loss_std:0.00799715525233184
Iteration:32000	Loss_mean:0.008505441017914563	Loss_std:0.005868967418316765
Iteration:32100	Loss_mean:0.009096478631254285	Loss_std:0.005429858282477321
Iteration:32200	Loss_mean:0.00836211525136605	Loss_std:0.0051206714916016164
Iteration:32300	Loss_mean:0.010254275358747691	Loss_std:0.007817812290657592
Iteration:32400	Loss_mean:0.00986270681489259	Loss_std:0.006228967056551228
Iteration:32500	Loss_mean:0.009895305762765929	Loss_std:0.00709997980111772
Iteration:32600	Loss_mean:0.010492657168069854	Loss_std:0.006592409553333744
Iteration:32700	Loss_mean:0.00922509602853097	Loss_std:0.005680102631691236
Iteration:32800	Loss_mean:0.010168777661165222	Loss_std:0.007821159694632132
Iteration:32900	Loss_mean:0.009736752351745964	Loss_std:0.006171497458725258
Iteration:33000	Loss_mean:0.00904491206863895	Loss_std:0.005469127811948705
Iteration:33100	Loss_mean:0.009559461610624567	Loss_std:0.006088020168356417
Iteration:33200	Loss_mean:0.010571374814026058	Loss_std:0.008708429598374257
Iteration:33300	Loss_mean:0.00967980179702863	Loss_std:0.007432976573920917
Iteration:33400	Loss_mean:0.009270181180909276	Loss_std:0.005643952840089249
Iteration:33500	Loss_mean:0.008925403840839863	Loss_std:0.00641030292027006
Iteration:33600	Loss_mean:0.008122090547112748	Loss_std:0.004611631298011037
Iteration:33700	Loss_mean:0.009031414196360856	Loss_std:0.005447182889425806
Iteration:33800	Loss_mean:0.009202534258365631	Loss_std:0.005431513785628467
Iteration:33900	Loss_mean:0.00859834126313217	Loss_std:0.004313509443888746
Iteration:34000	Loss_mean:0.009983272606041283	Loss_std:0.008506321337667131
Iteration:34100	Loss_mean:0.00941663010045886	Loss_std:0.006116553166352748
Iteration:34200	Loss_mean:0.010273152227746322	Loss_std:0.007405711495578816
Iteration:34300	Loss_mean:0.008699404649087228	Loss_std:0.004894214327407494
Iteration:34400	Loss_mean:0.009473763121059164	Loss_std:0.006530274937804676
Iteration:34500	Loss_mean:0.008959619206143543	Loss_std:0.00705879925668473
Iteration:34600	Loss_mean:0.011070703824516385	Loss_std:0.010189415490607022
Iteration:34700	Loss_mean:0.00931701365392655	Loss_std:0.006139698926215697
Iteration:34800	Loss_mean:0.008548311626072972	Loss_std:0.004750374128897736
Iteration:34900	Loss_mean:0.009795889728702606	Loss_std:0.006699532043389023
Iteration:35000	Loss_mean:0.00928348395274952	Loss_std:0.0072212079567751265
Iteration:35100	Loss_mean:0.009822827621828765	Loss_std:0.00702348557338964
Iteration:35200	Loss_mean:0.008880920835072175	Loss_std:0.005777209896345832
Iteration:35300	Loss_mean:0.008579435274004937	Loss_std:0.006501973644137104
Iteration:35400	Loss_mean:0.010302702016197145	Loss_std:0.008026696300553398
Iteration:35500	Loss_mean:0.009368900617118925	Loss_std:0.008166229858232864
