Running experiment synthetic
Pretraining model on donor units
Iteration:0	Loss_mean:0.19771257042884827	Loss_std:0.0
Iteration:5700	Loss_mean:0.021711558329770925	Loss_std:0.025112052830788885
Iteration:5800	Loss_mean:0.020859312183165456	Loss_std:0.022007741760254357
Iteration:5900	Loss_mean:0.01681412549049128	Loss_std:0.01640916089783392
Iteration:6000	Loss_mean:0.01974868615390733	Loss_std:0.019106561992370687
Iteration:6100	Loss_mean:0.020905935275368392	Loss_std:0.02277309646688036
Iteration:6200	Loss_mean:0.01546076944359811	Loss_std:0.01609715052628539
Iteration:6300	Loss_mean:0.019343905493224157	Loss_std:0.019435825593333646
Iteration:6400	Loss_mean:0.013695138164330274	Loss_std:0.015616402511071655
Iteration:6500	Loss_mean:0.019559814822423506	Loss_std:0.023541639412335277
Iteration:6600	Loss_mean:0.015456622554920614	Loss_std:0.017817674494621023
Iteration:6700	Loss_mean:0.020015389221225633	Loss_std:0.020435758587120628
Iteration:6800	Loss_mean:0.01863316637231037	Loss_std:0.02226427790146949
Iteration:6900	Loss_mean:0.019486848327796905	Loss_std:0.020675715141199185
Iteration:7000	Loss_mean:0.01685593413305469	Loss_std:0.01683853350805338
Iteration:7100	Loss_mean:0.013034385381906759	Loss_std:0.013974751045079583
Iteration:7200	Loss_mean:0.019233957013930193	Loss_std:0.019167442695641673
Iteration:7300	Loss_mean:0.02003474298748188	Loss_std:0.022144452425220826
Iteration:7400	Loss_mean:0.020648644122484256	Loss_std:0.024033336278469184
Iteration:7500	Loss_mean:0.021091197939094853	Loss_std:0.021461025324325332
Iteration:7600	Loss_mean:0.01922965647143428	Loss_std:0.01992228565110686
Iteration:7700	Loss_mean:0.023314888998866082	Loss_std:0.026051540908816184
Iteration:7800	Loss_mean:0.017393441997119227	Loss_std:0.016186561227904028
Iteration:7900	Loss_mean:0.018689431234961376	Loss_std:0.02099185238902904
Iteration:8000	Loss_mean:0.02193470231955871	Loss_std:0.0236401740497387
Iteration:8100	Loss_mean:0.020655690791318192	Loss_std:0.02294536412785163
Iteration:8200	Loss_mean:0.02134880550820526	Loss_std:0.023172445958022814
Iteration:8300	Loss_mean:0.019268186577464805	Loss_std:0.02103313275588688
Iteration:8400	Loss_mean:0.016530439444468355	Loss_std:0.018179317014310095
Iteration:8500	Loss_mean:0.01620702392203384	Loss_std:0.018638949792569914
Iteration:8600	Loss_mean:0.019456633003719616	Loss_std:0.01867269888652867
Iteration:8700	Loss_mean:0.016756194447370944	Loss_std:0.017150239272408014
Iteration:8800	Loss_mean:0.016497896558648792	Loss_std:0.018679328876062818
Iteration:8900	Loss_mean:0.017815842099371367	Loss_std:0.01983581037606815
Iteration:9000	Loss_mean:0.019775279593159212	Loss_std:0.01903962249013198
Iteration:9100	Loss_mean:0.015488406953809318	Loss_std:0.015130475090934736
Iteration:9200	Loss_mean:0.015602939062810038	Loss_std:0.015787301489261534
Iteration:9300	Loss_mean:0.012017877954931463	Loss_std:0.014439138280258657
Iteration:9400	Loss_mean:0.01501207129622344	Loss_std:0.012141265697651551
Iteration:9500	Loss_mean:0.01607928029683535	Loss_std:0.018483509569846263
Iteration:9600	Loss_mean:0.01667154375172686	Loss_std:0.015290034977403968
Iteration:9700	Loss_mean:0.017194408912328072	Loss_std:0.018022145370492983
Iteration:9800	Loss_mean:0.016936419879202733	Loss_std:0.01647694942495921
Iteration:9900	Loss_mean:0.0145205925454502	Loss_std:0.016816091101885054
Iteration:10000	Loss_mean:0.01741890357079683	Loss_std:0.018673550554210484
Iteration:10100	Loss_mean:0.013895840807817876	Loss_std:0.01491730431237486
Iteration:10200	Loss_mean:0.014805492886225693	Loss_std:0.014160439699314763
Iteration:10300	Loss_mean:0.015170851753537136	Loss_std:0.017990280905865574
Iteration:10400	Loss_mean:0.014315742809703807	Loss_std:0.017716964603752168
Iteration:10500	Loss_mean:0.015199735406640684	Loss_std:0.016046820607250337
Iteration:10600	Loss_mean:0.01473773499019444	Loss_std:0.013640913993535005
Iteration:10700	Loss_mean:0.014088312978492468	Loss_std:0.014927030825585856
Iteration:10800	Loss_mean:0.01393411013064906	Loss_std:0.01381305082885924
Iteration:10900	Loss_mean:0.013067672642937395	Loss_std:0.013615025784457583
Iteration:11000	Loss_mean:0.011906241538235917	Loss_std:0.011219562592450036
Iteration:11100	Loss_mean:0.01242390708910534	Loss_std:0.01081541073253047
Iteration:11200	Loss_mean:0.014741156327727368	Loss_std:0.01705311056777097
Iteration:11300	Loss_mean:0.013011947540944676	Loss_std:0.012256670658670909
Iteration:11400	Loss_mean:0.012248089693603106	Loss_std:0.012158853071708707
Iteration:11500	Loss_mean:0.015016410158714279	Loss_std:0.015140397473491534
Iteration:11600	Loss_mean:0.013013223628659034	Loss_std:0.01105906359736694
Iteration:11700	Loss_mean:0.015459150862297974	Loss_std:0.01491365563721953
Iteration:11800	Loss_mean:0.012508282348135254	Loss_std:0.012304535862345038
Iteration:11900	Loss_mean:0.01370697019592626	Loss_std:0.012852225904521172
Iteration:12000	Loss_mean:0.011488647396618035	Loss_std:0.012470519387243643
Iteration:12100	Loss_mean:0.013691451659542508	Loss_std:0.014640644933731859
Iteration:12200	Loss_mean:0.01210237689942005	Loss_std:0.011557669251467147
Iteration:12300	Loss_mean:0.010045487147872336	Loss_std:0.010005428345861347
Iteration:12400	Loss_mean:0.011604752509156243	Loss_std:0.010422871521764732
Iteration:12500	Loss_mean:0.013692209142027423	Loss_std:0.01474614383851524
Iteration:12600	Loss_mean:0.01149088549602311	Loss_std:0.011625961880335968
Iteration:12700	Loss_mean:0.01174235303682508	Loss_std:0.010127153308548067
Iteration:12800	Loss_mean:0.01335773422208149	Loss_std:0.011700667216616865
Iteration:12900	Loss_mean:0.012036365445819684	Loss_std:0.01122745527731554
Iteration:13000	Loss_mean:0.01079039775300771	Loss_std:0.010124892741338211
Iteration:13100	Loss_mean:0.011213081364985555	Loss_std:0.010674256510617422
Iteration:13200	Loss_mean:0.01358625655353535	Loss_std:0.014176951137500931
Iteration:13300	Loss_mean:0.01393500171121559	Loss_std:0.0167878857864816
Iteration:13400	Loss_mean:0.011024665670993273	Loss_std:0.009914491891046555
Iteration:13500	Loss_mean:0.010186888084208477	Loss_std:0.009807367024559152
Iteration:13600	Loss_mean:0.01225504024507245	Loss_std:0.01236610860954339
Iteration:13700	Loss_mean:0.011352118483628146	Loss_std:0.011789404593571425
Iteration:13800	Loss_mean:0.015189880431862549	Loss_std:0.015529487150652893
Iteration:13900	Loss_mean:0.013192886829492635	Loss_std:0.010990836181918522
Iteration:14000	Loss_mean:0.012188075108497287	Loss_std:0.01266106278214399
Iteration:14100	Loss_mean:0.013292704790947027	Loss_std:0.013799416630260049
Iteration:14200	Loss_mean:0.012396941610350041	Loss_std:0.01221691313523702
Iteration:14300	Loss_mean:0.012584299153531901	Loss_std:0.011844191692573875
Iteration:14400	Loss_mean:0.011339852951132344	Loss_std:0.010878838701735182
Iteration:14500	Loss_mean:0.011388602100196295	Loss_std:0.011487092093039357
Iteration:14600	Loss_mean:0.01054665414543706	Loss_std:0.008137810966574286
Iteration:14700	Loss_mean:0.010502877196704502	Loss_std:0.010104655155424726
Iteration:14800	Loss_mean:0.013386047408857848	Loss_std:0.013595138642760709
Iteration:14900	Loss_mean:0.011217431491822936	Loss_std:0.011101608349756587
Iteration:15000	Loss_mean:0.01169833293868578	Loss_std:0.01101556056445969
Iteration:15100	Loss_mean:0.013358305729343555	Loss_std:0.012478323550189607
Iteration:15200	Loss_mean:0.009853402487933635	Loss_std:0.009208165666672236
Iteration:15300	Loss_mean:0.009426898287347284	Loss_std:0.009763002880783665
Iteration:15400	Loss_mean:0.012702019829885104	Loss_std:0.0130098479747095
Iteration:15500	Loss_mean:0.009578537582419812	Loss_std:0.009947960373612109
Iteration:15600	Loss_mean:0.01105409334617434	Loss_std:0.012068474245081574
Iteration:15700	Loss_mean:0.012653145796502941	Loss_std:0.013015216599213284
Iteration:15800	Loss_mean:0.00981405351369176	Loss_std:0.008828113543825603
Iteration:15900	Loss_mean:0.00947457180242054	Loss_std:0.00898478109506025
Iteration:16000	Loss_mean:0.011164442297886126	Loss_std:0.009586202986140581
Iteration:16100	Loss_mean:0.013367149370897096	Loss_std:0.013704614249008169
Iteration:16200	Loss_mean:0.010220139746379572	Loss_std:0.0100787982990901
Iteration:16300	Loss_mean:0.011522589483647608	Loss_std:0.011744917551420568
Iteration:16400	Loss_mean:0.012756065180365112	Loss_std:0.011548924627879672
Iteration:16500	Loss_mean:0.011534777362685418	Loss_std:0.01047479557786448
Iteration:16600	Loss_mean:0.011359085089061409	Loss_std:0.00919641691605456
Iteration:16700	Loss_mean:0.011141632947837933	Loss_std:0.012366777655735614
Iteration:16800	Loss_mean:0.014138989790226333	Loss_std:0.013549137416558171
Iteration:16900	Loss_mean:0.012475984999909998	Loss_std:0.011674190187869036
Iteration:17000	Loss_mean:0.009145605917510694	Loss_std:0.008450137019986486
Iteration:17100	Loss_mean:0.010637316303909756	Loss_std:0.008939136614134908
Iteration:17200	Loss_mean:0.010999436402780702	Loss_std:0.009669676863177143
Iteration:17300	Loss_mean:0.009446545194659848	Loss_std:0.007716338003282031
Iteration:17400	Loss_mean:0.008057643330976133	Loss_std:0.0075211483341682
Iteration:17500	Loss_mean:0.010606586905487348	Loss_std:0.00870932089280217
Iteration:17600	Loss_mean:0.009566421144118067	Loss_std:0.008527839460189476
Iteration:17700	Loss_mean:0.01053496116946917	Loss_std:0.009583181548025305
Iteration:17800	Loss_mean:0.009981390153843677	Loss_std:0.009160738098979541
Iteration:17900	Loss_mean:0.009133538567839423	Loss_std:0.008468290551807084
Iteration:18000	Loss_mean:0.011269990454020445	Loss_std:0.009467858603107815
Iteration:18100	Loss_mean:0.01199698847020045	Loss_std:0.009476373532662308
Iteration:18200	Loss_mean:0.009808495302859228	Loss_std:0.010387425281972213
Iteration:18300	Loss_mean:0.009649290734523674	Loss_std:0.009448525779081014
Iteration:18400	Loss_mean:0.008651065605517943	Loss_std:0.007448637682559232
Iteration:18500	Loss_mean:0.009632731736055576	Loss_std:0.008097235108437613
Iteration:18600	Loss_mean:0.008885917631560006	Loss_std:0.008909984231147987
Iteration:18700	Loss_mean:0.010931517619173974	Loss_std:0.010732049622347889
Iteration:18800	Loss_mean:0.009979884775821119	Loss_std:0.007510916699186955
Iteration:18900	Loss_mean:0.00964471874613082	Loss_std:0.009813477117807317
Iteration:19000	Loss_mean:0.010310786938352976	Loss_std:0.010977933799284419
Iteration:19100	Loss_mean:0.011255071988707642	Loss_std:0.011206195233510895
Iteration:19200	Loss_mean:0.012057144087302732	Loss_std:0.013564164140361719
Iteration:19300	Loss_mean:0.01072269155876711	Loss_std:0.009206923638198921
Iteration:19400	Loss_mean:0.009613124263560167	Loss_std:0.011140292422748256
Iteration:19500	Loss_mean:0.009144989376691228	Loss_std:0.008818874871335808
Iteration:19600	Loss_mean:0.009729534816578962	Loss_std:0.007801506113970033
Iteration:19700	Loss_mean:0.007832871976715979	Loss_std:0.0063099462623400215
Iteration:19800	Loss_mean:0.009308962283248547	Loss_std:0.008905937903473469
Iteration:19900	Loss_mean:0.008534204113202578	Loss_std:0.007325051058120986
Iteration:20000	Loss_mean:0.009372155993696651	Loss_std:0.008016927676213008
Iteration:20100	Loss_mean:0.009939720879192464	Loss_std:0.008240793929985824
Iteration:20200	Loss_mean:0.008858334374963306	Loss_std:0.008677937873819536
Iteration:20300	Loss_mean:0.00915892055083532	Loss_std:0.007173586161988138
Iteration:20400	Loss_mean:0.010591229138080962	Loss_std:0.011507631556599668
Iteration:20500	Loss_mean:0.009874491832451895	Loss_std:0.008170861221385418
Iteration:20600	Loss_mean:0.009036435112502659	Loss_std:0.00850883756591163
Iteration:20700	Loss_mean:0.0098281705530826	Loss_std:0.008601771101625017
Iteration:20800	Loss_mean:0.010753468607545074	Loss_std:0.00896550569617884
Iteration:20900	Loss_mean:0.008069142520762398	Loss_std:0.008132382225020272
Iteration:21000	Loss_mean:0.009248472008039244	Loss_std:0.007653783428186431
Iteration:21100	Loss_mean:0.009795257605728693	Loss_std:0.010814364105670549
Iteration:21200	Loss_mean:0.010664411747129635	Loss_std:0.009016893172935875
Iteration:21300	Loss_mean:0.010165574900747742	Loss_std:0.010489613069382848
Iteration:21400	Loss_mean:0.00772978441313171	Loss_std:0.007924586852284525
Iteration:21500	Loss_mean:0.007999931328959065	Loss_std:0.0066605646118702904
Iteration:21600	Loss_mean:0.009249457609985256	Loss_std:0.008502050509825738
Iteration:21700	Loss_mean:0.00874727928032371	Loss_std:0.00762716480487829
Iteration:21800	Loss_mean:0.009283082442125305	Loss_std:0.0092721376212249
Iteration:21900	Loss_mean:0.00845675200194819	Loss_std:0.007978676348240017
Iteration:22000	Loss_mean:0.009169086719193729	Loss_std:0.007861607176733391
Iteration:22100	Loss_mean:0.009314235099591315	Loss_std:0.008012611447517604
Iteration:22200	Loss_mean:0.010622049583762418	Loss_std:0.010168392004907264
Iteration:22300	Loss_mean:0.008982391261379235	Loss_std:0.007861121332246484
Iteration:22400	Loss_mean:0.009102128087251913	Loss_std:0.008446797873590718
Iteration:22500	Loss_mean:0.008443909311899915	Loss_std:0.006785484252471947
Iteration:22600	Loss_mean:0.008791788063535932	Loss_std:0.0074122314900629226
Iteration:22700	Loss_mean:0.009528657630144153	Loss_std:0.010419340942009284
Iteration:22800	Loss_mean:0.007351654100930318	Loss_std:0.006119364886833694
Iteration:22900	Loss_mean:0.010212578538776142	Loss_std:0.010082466676587944
Iteration:23000	Loss_mean:0.010286463538941462	Loss_std:0.011693963485386557
Iteration:23100	Loss_mean:0.007891961982822977	Loss_std:0.008588635450411657
Iteration:23200	Loss_mean:0.008596131621889071	Loss_std:0.008259238988155362
Iteration:23300	Loss_mean:0.010943042983708438	Loss_std:0.011844564699433416
Iteration:23400	Loss_mean:0.00806648327561561	Loss_std:0.0063186874691093225
Iteration:23500	Loss_mean:0.008473066551086959	Loss_std:0.009674092277729692
Iteration:23600	Loss_mean:0.0093802858843992	Loss_std:0.00883729860165271
Iteration:23700	Loss_mean:0.009734152453602292	Loss_std:0.00742468098211733
Iteration:23800	Loss_mean:0.008568819145439192	Loss_std:0.008211269398517927
Iteration:23900	Loss_mean:0.008669202598975972	Loss_std:0.007679843914098773
Iteration:24000	Loss_mean:0.00891542447883694	Loss_std:0.007449368294500741
Iteration:24100	Loss_mean:0.009052079441171373	Loss_std:0.009367732756516249
Iteration:24200	Loss_mean:0.010161137247050646	Loss_std:0.00931829024401724
Iteration:24300	Loss_mean:0.008890854419059907	Loss_std:0.007241570396525513
Iteration:24400	Loss_mean:0.008431818732933607	Loss_std:0.0073602550056780635
Iteration:24500	Loss_mean:0.00816004665364744	Loss_std:0.006798065828131162
Iteration:24600	Loss_mean:0.009133718697048607	Loss_std:0.007645955201485814
Iteration:24700	Loss_mean:0.008010577203385764	Loss_std:0.007144798283101335
Iteration:24800	Loss_mean:0.007960606811975595	Loss_std:0.007103447280670997
Iteration:24900	Loss_mean:0.008280376542534213	Loss_std:0.009290600892902554
Iteration:25000	Loss_mean:0.009084640705405036	Loss_std:0.007979628221705257
Iteration:25100	Loss_mean:0.009970918413309847	Loss_std:0.00892920550693884
Iteration:25200	Loss_mean:0.00992315895491629	Loss_std:0.009334176844920737
Iteration:25300	Loss_mean:0.009704017215990462	Loss_std:0.008281193225521498
Iteration:25400	Loss_mean:0.007410710154799744	Loss_std:0.006094660583039052
Iteration:25500	Loss_mean:0.00896708072454203	Loss_std:0.007409260953304039
Iteration:25600	Loss_mean:0.008284190495905931	Loss_std:0.007074596213658044
Iteration:25700	Loss_mean:0.008469261616410222	Loss_std:0.007992808241832879
Iteration:25800	Loss_mean:0.007465541492565535	Loss_std:0.0061968013981323206
Iteration:25900	Loss_mean:0.008070423839380964	Loss_std:0.006602598867052761
Iteration:26000	Loss_mean:0.008855060138594127	Loss_std:0.006657625394643961
Iteration:26100	Loss_mean:0.009037553143571131	Loss_std:0.007636495500652375
Iteration:26200	Loss_mean:0.009975067642517387	Loss_std:0.010327245774486892
Iteration:26300	Loss_mean:0.0076969540529535155	Loss_std:0.006307750907517473
Iteration:26400	Loss_mean:0.009377417625364615	Loss_std:0.00894049234380055
Iteration:26500	Loss_mean:0.008323954252700787	Loss_std:0.0062916056486324095
Iteration:26600	Loss_mean:0.006835336665972136	Loss_std:0.005458172789296325
Iteration:26700	Loss_mean:0.008619933838781435	Loss_std:0.007383108505382494
Iteration:26800	Loss_mean:0.009158164318650961	Loss_std:0.007624408928774204
Iteration:26900	Loss_mean:0.009134169531462248	Loss_std:0.006453863940505032
Iteration:27000	Loss_mean:0.007966198737121885	Loss_std:0.005989914108545105
Iteration:27100	Loss_mean:0.008419274615007452	Loss_std:0.00870036471892132
Iteration:27200	Loss_mean:0.008074271936784498	Loss_std:0.006710500214293339
Iteration:27300	Loss_mean:0.007221985257783672	Loss_std:0.006118055957935367
Iteration:27400	Loss_mean:0.007884519804865703	Loss_std:0.0061565938801452546
Iteration:27500	Loss_mean:0.008687854832969607	Loss_std:0.0072286589556780825
Iteration:27600	Loss_mean:0.008093091119226301	Loss_std:0.006675989770619329
Iteration:27700	Loss_mean:0.008097638117906172	Loss_std:0.006715250571594336
Iteration:27800	Loss_mean:0.007471595496754162	Loss_std:0.006333032539212458
Iteration:27900	Loss_mean:0.008687430025893263	Loss_std:0.008213638585625217
Iteration:28000	Loss_mean:0.0075480974236052135	Loss_std:0.00649703743804952
Iteration:28100	Loss_mean:0.007497996907623019	Loss_std:0.006180014645646859
Iteration:28200	Loss_mean:0.008727302687766496	Loss_std:0.0074657259782325465
Iteration:28300	Loss_mean:0.007720838939712848	Loss_std:0.006966498230732238
Iteration:28400	Loss_mean:0.007533467635366833	Loss_std:0.00687182240933829
Iteration:28500	Loss_mean:0.007494132005667779	Loss_std:0.004912863440858721
Iteration:28600	Loss_mean:0.00707091523159761	Loss_std:0.006402972100707199
Iteration:28700	Loss_mean:0.007998166878969641	Loss_std:0.007944360826867888
Iteration:28800	Loss_mean:0.00848256147786742	Loss_std:0.008190034541771439
Iteration:28900	Loss_mean:0.007434902814566158	Loss_std:0.006569346644767483
Iteration:29000	Loss_mean:0.007441025701991748	Loss_std:0.007011207377684403
Iteration:29100	Loss_mean:0.009717696357693057	Loss_std:0.008573713101764954
Iteration:29200	Loss_mean:0.007462828270654427	Loss_std:0.007542711132120058
Iteration:29300	Loss_mean:0.010184572494472377	Loss_std:0.008839566739430059
Iteration:29400	Loss_mean:0.007766575576242758	Loss_std:0.00618422697765542
Iteration:29500	Loss_mean:0.009676128731516655	Loss_std:0.008699255119026977
Iteration:29600	Loss_mean:0.009271808599296492	Loss_std:0.008354786717468293
Iteration:29700	Loss_mean:0.007961470740556252	Loss_std:0.007091654870406587
Iteration:29800	Loss_mean:0.00912958407701808	Loss_std:0.007550545523468176
Iteration:29900	Loss_mean:0.007554423470573965	Loss_std:0.007779375813472285
Iteration:30000	Loss_mean:0.00948269172484288	Loss_std:0.00947665643659591
Iteration:30100	Loss_mean:0.007484575827256776	Loss_std:0.006244348178650266
Iteration:30200	Loss_mean:0.00743975240518921	Loss_std:0.007878022861108936
Iteration:30300	Loss_mean:0.007435569204099011	Loss_std:0.00586617984433942
Iteration:30400	Loss_mean:0.007672695234141429	Loss_std:0.0063980491428496135
Iteration:30500	Loss_mean:0.007905522798246238	Loss_std:0.006797668566930654
Iteration:30600	Loss_mean:0.007443151820480125	Loss_std:0.00692757233819125
Iteration:30700	Loss_mean:0.008352420764276757	Loss_std:0.00742905253133462
Iteration:30800	Loss_mean:0.008872437262325547	Loss_std:0.007518421752107706
Iteration:30900	Loss_mean:0.007544164556602482	Loss_std:0.006581521629159987
Iteration:31000	Loss_mean:0.008913066166860517	Loss_std:0.00894487679004321
Iteration:31100	Loss_mean:0.007586850576626602	Loss_std:0.0065392039002295285
Iteration:31200	Loss_mean:0.007853710499184673	Loss_std:0.007694275911108895
Iteration:31300	Loss_mean:0.008648882873239927	Loss_std:0.008178605999476736
Iteration:31400	Loss_mean:0.007538879825151525	Loss_std:0.006486242669481821
Iteration:31500	Loss_mean:0.007608162869582884	Loss_std:0.0065443948491723
Iteration:31600	Loss_mean:0.007795947391714435	Loss_std:0.007014491140071711
Iteration:31700	Loss_mean:0.0066011004141182635	Loss_std:0.005695149772681153
Iteration:31800	Loss_mean:0.0082439381731092	Loss_std:0.007505988593642479
Iteration:31900	Loss_mean:0.007438868882891256	Loss_std:0.004855578756368621
Iteration:32000	Loss_mean:0.008320676783332601	Loss_std:0.008561185628647121
Iteration:32100	Loss_mean:0.007517603340675123	Loss_std:0.006391856920138794
Iteration:32200	Loss_mean:0.008266437234415207	Loss_std:0.006864645918192059
Iteration:32300	Loss_mean:0.0075010093983291885	Loss_std:0.005850206299008703
Iteration:32400	Loss_mean:0.007187932046044807	Loss_std:0.006584742063652425
Iteration:32500	Loss_mean:0.008250724826648365	Loss_std:0.006222025368568727
Iteration:32600	Loss_mean:0.006978819227661006	Loss_std:0.005432982563804906
Iteration:32700	Loss_mean:0.00802168290130794	Loss_std:0.007105677020273461
Iteration:32800	Loss_mean:0.0079867458112858	Loss_std:0.0064220255377692055
Iteration:32900	Loss_mean:0.007725052034147666	Loss_std:0.006581552062307984
Iteration:33000	Loss_mean:0.0065206194642814805	Loss_std:0.005507721511564319
Iteration:33100	Loss_mean:0.006280655035589007	Loss_std:0.00549324631848709
Iteration:33200	Loss_mean:0.006802189581212588	Loss_std:0.004923538746392329
Iteration:33300	Loss_mean:0.007838535715418402	Loss_std:0.006514250182870595
Iteration:33400	Loss_mean:0.0070145789618254635	Loss_std:0.005586131038627655
Iteration:33500	Loss_mean:0.007916269157867646	Loss_std:0.007368931965116457
Iteration:33600	Loss_mean:0.007351759530320123	Loss_std:0.0060575047141063765
Iteration:33700	Loss_mean:0.007869364074867918	Loss_std:0.006124087595586827
Iteration:33800	Loss_mean:0.00717200396116823	Loss_std:0.00535199315110832
Iteration:33900	Loss_mean:0.007373765535121492	Loss_std:0.006842635401956789
Iteration:34000	Loss_mean:0.008471546023502015	Loss_std:0.007155643138873148
Iteration:34100	Loss_mean:0.007031023759045638	Loss_std:0.005183959437077424
Iteration:34200	Loss_mean:0.008028733928895235	Loss_std:0.009288783123609586
Iteration:34300	Loss_mean:0.007239182419725694	Loss_std:0.006326659111751628
Iteration:34400	Loss_mean:0.00710474026403972	Loss_std:0.0056209700237515444
Iteration:34500	Loss_mean:0.007324250163073884	Loss_std:0.0053972911032574246
Iteration:34600	Loss_mean:0.006717861124197953	Loss_std:0.0049780949550376485
Iteration:34700	Loss_mean:0.007599270341161173	Loss_std:0.0058980949864855725
Iteration:34800	Loss_mean:0.008320882705811527	Loss_std:0.0067841042739797824
Iteration:34900	Loss_mean:0.007121481095673517	Loss_std:0.005631391745778806
Iteration:35000	Loss_mean:0.008196150428266264	Loss_std:0.005971151137697802
Iteration:35100	Loss_mean:0.007195184599404456	Loss_std:0.005032271759580175
Iteration:35200	Loss_mean:0.007690171450667549	Loss_std:0.006605809170791603
Iteration:35300	Loss_mean:0.008750587046088186	Loss_std:0.008111108070739542
Iteration:35400	Loss_mean:0.0075784260994987565	Loss_std:0.005176063358654742
Iteration:35500	Loss_mean:0.007326052553253248	Loss_std:0.006060484757532499
